frame,id,timestamp(s),accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,eulerRoll,eulerPitch,eulerYaw,quatW,quatX,quatY,quatZ,
902,1,3596.857,-0.041,-0.026,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
903,1,3596.867,-0.048,-0.018,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
904,1,3596.877,-0.045,-0.02,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
905,1,3596.887,-0.045,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
906,1,3596.897,-0.043,-0.021,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
907,1,3596.907,-0.046,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
908,1,3596.917,-0.047,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
909,1,3596.927,-0.046,-0.022,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
910,1,3596.937,-0.039,-0.017,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
911,1,3596.947,-0.041,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
912,1,3596.957,-0.047,-0.018,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
913,1,3596.967,-0.042,-0.02,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
914,1,3596.977,-0.041,-0.021,0.986,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
915,1,3596.987,-0.044,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
916,1,3596.997,-0.044,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
917,1,3597.007,-0.047,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
918,1,3597.017,-0.042,-0.027,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
919,1,3597.027,-0.048,-0.019,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
920,1,3597.037,-0.047,-0.021,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
921,1,3597.047,-0.04,-0.021,0.99,0.0,0.0,0.0,15,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
922,1,3597.057,-0.037,-0.024,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
923,1,3597.067,-0.048,-0.016,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
924,1,3597.077,-0.044,-0.026,0.983,0.0,0.0,0.0,14,-12,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
925,1,3597.087,-0.044,-0.023,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
926,1,3597.097,-0.046,-0.022,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
927,1,3597.107,-0.041,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
928,1,3597.117,-0.047,-0.019,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
929,1,3597.127,-0.046,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
930,1,3597.137,-0.042,-0.022,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
931,1,3597.147,-0.046,-0.021,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
932,1,3597.157,-0.045,-0.02,0.983,0.0,0.0,0.0,14,-12,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
933,1,3597.167,-0.045,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
934,1,3597.177,-0.044,-0.021,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
935,1,3597.187,-0.043,-0.021,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
936,1,3597.197,-0.046,-0.021,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
937,1,3597.207,-0.042,-0.029,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
938,1,3597.217,-0.043,-0.021,0.99,0.0,0.0,0.0,14,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
939,1,3597.227,-0.05,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
940,1,3597.237,-0.043,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
941,1,3597.247,-0.042,-0.023,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
942,1,3597.257,-0.043,-0.02,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
943,1,3597.267,-0.045,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
944,1,3597.277,-0.044,-0.025,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
945,1,3597.287,-0.043,-0.025,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
946,1,3597.297,-0.044,-0.017,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
947,1,3597.307,-0.045,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
948,1,3597.317,-0.042,-0.022,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
949,1,3597.327,-0.046,-0.024,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
950,1,3597.337,-0.04,-0.014,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
951,1,3597.347,-0.046,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
952,1,3597.357,-0.05,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
953,1,3597.367,-0.041,-0.024,0.991,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
954,1,3597.377,-0.041,-0.021,0.982,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
955,1,3597.387,-0.048,-0.021,0.989,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
956,1,3597.397,-0.044,-0.025,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
957,1,3597.407,-0.041,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
958,1,3597.417,-0.042,-0.018,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
959,1,3597.427,-0.045,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
960,1,3597.437,-0.041,-0.023,0.987,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
961,1,3597.447,-0.042,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
962,1,3597.457,-0.05,-0.021,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
963,1,3597.467,-0.043,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
964,1,3597.477,-0.032,-0.025,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
965,1,3597.487,-0.049,-0.026,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
966,1,3597.497,-0.046,-0.019,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
967,1,3597.507,-0.037,-0.021,0.994,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
968,1,3597.517,-0.042,-0.021,0.988,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
969,1,3597.527,-0.045,-0.019,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
970,1,3597.537,-0.045,-0.016,0.984,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
971,1,3597.547,-0.046,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
972,1,3597.557,-0.039,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
973,1,3597.567,-0.043,-0.022,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
974,1,3597.577,-0.044,-0.021,0.985,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
975,1,3597.587,-0.044,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
976,1,3597.597,-0.042,-0.027,0.994,0.0,0.0,0.0,15,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
977,1,3597.607,-0.042,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
978,1,3597.617,-0.046,-0.02,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
979,1,3597.627,-0.044,-0.021,0.992,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
980,1,3597.637,-0.041,-0.023,0.987,0.0,0.0,0.0,15,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
981,1,3597.647,-0.045,-0.016,0.989,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
982,1,3597.657,-0.04,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
983,1,3597.667,-0.042,-0.024,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
984,1,3597.677,-0.043,-0.021,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
985,1,3597.687,-0.045,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
986,1,3597.697,-0.046,-0.02,0.988,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
987,1,3597.707,-0.042,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
988,1,3597.717,-0.044,-0.025,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
989,1,3597.727,-0.041,-0.018,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
990,1,3597.737,-0.045,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
991,1,3597.747,-0.041,-0.023,0.988,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
992,1,3597.757,-0.043,-0.026,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
993,1,3597.767,-0.048,-0.018,0.986,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
994,1,3597.777,-0.045,-0.019,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
995,1,3597.787,-0.043,-0.024,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
996,1,3597.797,-0.042,-0.024,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
997,1,3597.807,-0.041,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
998,1,3597.817,-0.047,-0.019,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
999,1,3597.827,-0.044,-0.025,0.991,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1000,1,3597.837,-0.041,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1001,1,3597.847,-0.044,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1002,1,3597.857,-0.044,-0.021,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1003,1,3597.867,-0.041,-0.025,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
1004,1,3597.877,-0.041,-0.024,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1005,1,3597.887,-0.041,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1006,1,3597.897,-0.043,-0.025,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1007,1,3597.907,-0.041,-0.024,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1008,1,3597.917,-0.043,-0.016,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1009,1,3597.927,-0.045,-0.024,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1010,1,3597.937,-0.043,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1011,1,3597.947,-0.042,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1012,1,3597.957,-0.044,-0.02,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1013,1,3597.967,-0.041,-0.02,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1014,1,3597.977,-0.042,-0.021,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1015,1,3597.987,-0.037,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1016,1,3597.997,-0.049,-0.023,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1017,1,3598.007,-0.042,-0.021,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1018,1,3598.017,-0.04,-0.026,0.996,0.0,0.0,0.0,15,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1019,1,3598.027,-0.043,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1020,1,3598.037,-0.046,-0.021,0.984,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1021,1,3598.047,-0.047,-0.021,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1022,1,3598.057,-0.045,-0.027,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1023,1,3598.067,-0.041,-0.024,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1024,1,3598.077,-0.045,-0.012,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1025,1,3598.087,-0.044,-0.023,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1026,1,3598.097,-0.041,-0.027,0.993,0.0,0.0,0.0,15,-12,-14,2.53,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
1027,1,3598.107,-0.045,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1028,1,3598.117,-0.046,-0.017,0.982,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1029,1,3598.127,-0.045,-0.022,0.985,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1030,1,3598.137,-0.043,-0.024,0.989,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1031,1,3598.147,-0.038,-0.021,0.99,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1032,1,3598.157,-0.039,-0.02,0.979,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1033,1,3598.167,-0.045,-0.02,0.989,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1034,1,3598.177,-0.043,-0.021,0.979,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1035,1,3598.187,-0.041,-0.024,0.991,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1036,1,3598.197,-0.045,-0.022,0.986,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1037,1,3598.207,-0.04,-0.021,0.991,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1038,1,3598.217,-0.045,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1039,1,3598.227,-0.046,-0.027,0.991,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1040,1,3598.237,-0.046,-0.016,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1041,1,3598.247,-0.041,-0.023,0.99,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1042,1,3598.257,-0.044,-0.023,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
1043,1,3598.267,-0.045,-0.021,0.985,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1044,1,3598.277,-0.043,-0.021,0.977,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1045,1,3598.287,-0.04,-0.023,0.989,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1046,1,3598.297,-0.044,-0.021,0.99,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1047,1,3598.307,-0.041,-0.02,0.984,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1048,1,3598.317,-0.047,-0.024,0.987,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1049,1,3598.327,-0.038,-0.022,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1050,1,3598.337,-0.049,-0.025,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1051,1,3598.347,-0.047,-0.021,0.987,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1052,1,3598.357,-0.044,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1053,1,3598.367,-0.043,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1054,1,3598.377,-0.042,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1055,1,3598.387,-0.044,-0.021,0.987,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1056,1,3598.397,-0.047,-0.025,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1057,1,3598.407,-0.042,-0.021,0.982,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1058,1,3598.417,-0.043,-0.018,0.988,0.0,0.0,0.0,14,-11,-13,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1059,1,3598.427,-0.042,-0.02,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1060,1,3598.437,-0.046,-0.024,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1061,1,3598.447,-0.045,-0.016,0.984,0.0,0.0,0.0,14,-11,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1062,1,3598.457,-0.05,-0.024,0.991,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1063,1,3598.467,-0.047,-0.017,0.988,0.0,0.0,0.0,15,-12,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1064,1,3598.477,-0.043,-0.021,0.985,0.0,0.0,0.0,15,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1065,1,3598.487,-0.04,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1066,1,3598.497,-0.046,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1067,1,3598.507,-0.041,-0.019,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1068,1,3598.517,-0.044,-0.022,0.983,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1069,1,3598.528,-0.043,-0.022,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1070,1,3598.537,-0.043,-0.023,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1071,1,3598.547,-0.044,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1072,1,3598.557,-0.044,-0.024,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1073,1,3598.567,-0.047,-0.021,0.993,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1074,1,3598.577,-0.05,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1075,1,3598.587,-0.044,-0.024,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1076,1,3598.597,-0.044,-0.025,0.981,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
1077,1,3598.607,-0.046,-0.017,0.99,0.0,0.0,0.0,14,-12,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1078,1,3598.617,-0.044,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1079,1,3598.628,-0.044,-0.022,0.987,0.0,0.0,0.0,15,-11,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1080,1,3598.638,-0.044,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1081,1,3598.648,-0.043,-0.021,0.991,0.0,0.0,0.0,14,-12,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
1082,1,3598.658,-0.041,-0.021,0.987,0.0,0.0,0.0,15,-11,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
