Time,Speed,accX,accY,accZ,Magnitude
0.874,1500,0.02225137,0.00375824,0.0001511,0
0.884,1500,0.01825137,0.00675824,0.0001511,0
0.894,1500,0.01925137,0.00575824,0.0001511,0
0.904,1500,0.02225137,0.00475824,-0.0018489,0
0.914,1500,0.02025137,0.00375824,-0.0028489,0
0.924,1500,0.01825137,0.00475824,0.0001511,0
0.934,1500,0.02025137,0.00975824,0.0031511,0
0.944,1500,0.02325137,0.00475824,0.0011511,0
0.954,1500,0.02025137,0.00475824,0.0001511,0
0.964,1500,0.02425137,0.00775824,0.0041511,0
0.975,1500,0.02125137,0.00375824,0.0001511,0
0.985,1500,0.01725137,0.00375824,0.0021511,0
0.994,1500,0.02125137,0.00275824,-0.0028489,0
1.004,1500,0.02425137,0.00475824,-0.0018489,0
1.014,1500,0.01625137,0.00475824,-0.0018489,0
1.024,1500,0.01825137,0.00375824,-0.0008489,0
1.034,1500,0.02225137,0.00875824,-0.0038489,0
1.044,1500,0.02225137,0.00475824,-0.0018489,0
1.054,1500,0.01925137,0.00275824,-0.0028489,0
1.065,1500,0.02325137,0.00775824,0.0021511,0
1.075,1500,0.02125137,0.00375824,0.0021511,0
1.085,1500,0.01825137,0.00675824,-0.0018489,0
1.095,1500,0.02225137,0.00575824,-0.0028489,0
1.104,1500,0.02125137,0.00575824,0.0011511,0
1.114,1500,0.01925137,0.00575824,0.0001511,0
1.124,1500,0.02025137,0.00275824,-0.0018489,0
1.134,1500,0.02225137,0.00575824,-0.0008489,0
1.144,1500,0.01925137,0.00275824,0.0011511,0
1.154,1500,0.01925137,0.00275824,0.0021511,0
1.165,1500,0.02125137,0.00475824,0.0001511,0
1.175,1500,0.02225137,0.00575824,0.0021511,0
1.185,1500,0.01825137,0.00375824,0.0021511,0
1.195,1500,0.01925137,0.00575824,0.0001511,0
1.205,1500,0.02225137,0.00575824,0.0001511,0
1.214,1500,0.02025137,0.00475824,0.0031511,0
1.224,1500,0.01825137,0.00575824,-0.0018489,0
1.234,1500,0.02025137,0.00775824,0.0001511,0
1.244,1500,0.02125137,0.00175824,0.0011511,0
1.254,1500,0.02125137,0.00475824,0.0001511,0
1.264,1500,0.02025137,0.00675824,-0.0018489,0
1.275,1500,0.02025137,0.00575824,-0.0008489,0
1.285,1500,0.02125137,0.00275824,0.0031511,0
1.295,1500,0.01925137,0.00575824,-0.0008489,0
1.305,1500,0.02225137,0.00875824,-0.0008489,0
1.315,1500,0.01825137,0.00175824,-0.0008489,0
1.324,1500,0.02025137,0.00275824,0.0041511,0
1.334,1500,0.02225137,0.00975824,-0.0008489,0
1.344,1500,0.01925137,0.00475824,-0.0028489,0
1.354,1500,0.02225137,0.00275824,0.0001511,0
1.364,1500,0.02025137,0.00475824,0.0011511,0
1.374,1500,0.02125137,0.00475824,-0.0038489,0
1.384,1500,0.01825137,0.00475824,0.0011511,0
1.394,1500,0.02025137,0.00575824,0.0021511,0
1.404,1500,0.02325137,0.00575824,-0.0038489,0
1.414,1500,0.01825137,0.00475824,0.0011511,0
1.424,1500,0.01925137,0.00575824,-0.0018489,0
1.434,1500,0.02125137,0.00175824,0.0021511,0
1.444,1500,0.02325137,0.00275824,0.0011511,0
1.455,1500,0.02025137,0.00475824,-0.0038489,0
1.465,1500,0.01925137,0.00975824,-0.0008489,0
1.475,1500,0.02225137,0.00375824,0.0001511,0
1.485,1500,0.01925137,0.00175824,0.0021511,0
1.494,1500,0.02225137,0.00475824,0.0001511,0
1.504,1500,0.02225137,0.00975824,-0.0018489,0
1.514,1500,0.02325137,0.00175824,0.0011511,0
1.524,1500,0.01925137,0.00375824,0.0011511,0
1.534,1500,0.02125137,0.00675824,-0.0018489,0
1.545,1500,0.01925137,0.00075824,0.0011511,0
1.555,1500,0.02225137,0.00175824,0.0001511,0
1.565,1500,0.02025137,0.00575824,0.0021511,0
1.575,1500,0.01825137,0.00675824,0.0011511,0
1.585,1500,0.02025137,0.00375824,0.0001511,0
1.594,1500,0.02125137,0.00275824,-0.0008489,0
1.604,1500,0.02025137,0.00475824,0.0001511,0
1.614,1500,0.01925137,0.00575824,-0.0008489,0
1.624,1500,0.02125137,0.00475824,0.0041511,0
1.634,1500,0.02325137,0.00275824,0.0001511,0
1.645,1500,0.02225137,0.00475824,-0.0008489,0
1.655,1500,0.01825137,0.00475824,-0.0008489,0
1.665,1500,0.02125137,0.00675824,0.0001511,0
1.675,1500,0.02125137,0.00375824,0.0021511,0
1.685,1500,0.01825137,0.00475824,-0.0018489,0
1.695,1500,0.02225137,0.01075824,-0.0018489,0
1.704,1500,0.01925137,0.00575824,0.0021511,0
1.714,1500,0.02125137,0.00275824,0.0001511,0
1.724,1500,0.01925137,0.00675824,-0.0008489,0
1.734,1500,0.02025137,0.00775824,-0.0018489,0
1.745,1500,0.02125137,-0.00024176,0.0031511,0
1.755,1500,0.01925137,0.00275824,0.0001511,0
1.765,1500,0.02325137,0.00775824,-0.0008489,0
1.775,1500,0.02425137,0.00375824,-0.0018489,0
1.785,1500,0.01925137,0.00275824,0.0021511,0
1.794,1500,0.02125137,0.00475824,0.0031511,0
1.804,1500,0.02125137,0.00275824,0.0021511,0
1.814,1500,0.01925137,0.00475824,0.0001511,0
1.824,1500,0.02125137,0.00575824,0.0031511,0
1.835,1500,0.02425137,0.00475824,-0.0008489,0
1.845,1500,0.01925137,0.00275824,-0.0028489,0
1.855,1500,0.01825137,0.00575824,0.0011511,0
1.865,1500,0.02525137,0.00475824,0.0001511,0
1.875,1500,0.02225137,0.00175824,-0.0018489,0
1.885,1500,0.01625137,0.00875824,-0.0018489,0
1.894,1500,0.02025137,0.00375824,-0.0008489,0
1.904,1500,0.02125137,0.00175824,-0.0008489,0
1.914,1500,0.02125137,0.00575824,0.0031511,0
1.924,1500,0.01725137,0.00475824,-0.0028489,0
1.934,1500,0.02125137,0.00575824,0.0011511,0
1.945,1500,0.02325137,0.00175824,0.0021511,0
1.955,1500,0.02125137,0.00375824,0.0001511,0
1.965,1500,0.01825137,0.00775824,-0.0018489,0
1.975,1500,0.02125137,0.00475824,-0.0008489,0
1.985,1500,0.02225137,0.00275824,-0.0008489,0
1.995,1500,0.01925137,0.00675824,0.0011511,0
2.006,1500,0.02525137,0.00675824,-0.0008489,0
2.015,1500,0.01725137,0.00475824,0.0001511,0
2.026,1500,0.01825137,0.00575824,0.0011511,0
2.035,1500,0.02425137,0.00675824,0.0001511,0
2.045,1500,0.02025137,0.00375824,0.0011511,0
2.055,1500,0.01825137,0.00475824,0.0031511,0
2.065,1500,0.02425137,0.00275824,0.0001511,0
2.075,1500,0.02025137,0.00575824,-0.0008489,0
2.084,1500,0.01925137,0.00475824,0.0001511,0
2.095,1500,0.02125137,0.00375824,0.0041511,0
2.105,1500,0.02225137,0.00475824,0.0011511,0
2.114,1500,0.01925137,0.00675824,-0.0018489,0
2.125,1500,0.01925137,0.00575824,-0.0028489,0
2.134,1500,0.02425137,0.00275824,0.0021511,0
2.144,1500,0.02425137,0.00275824,0.0011511,0
2.155,1500,0.01925137,0.00675824,-0.0038489,0
2.164,1500,0.02425137,0.00475824,-0.0018489,0
2.175,1500,0.01925137,0.00475824,0.0021511,0
2.184,1500,0.02025137,0.00275824,0.0011511,0
2.194,1500,0.02125137,0.00775824,-0.0028489,0
2.205,1500,0.02125137,0.00375824,-0.0008489,0
2.215,1500,0.02125137,0.00375824,0.0011511,0
2.225,1500,0.01825137,0.00475824,0.0011511,0
2.235,1500,0.01925137,0.00575824,-0.0018489,0
2.245,1500,0.01725137,0.00575824,0.0011511,0
2.255,1500,0.01625137,0.00275824,-0.0008489,0
2.265,1500,0.02225137,0.00575824,0.0011511,0
2.275,1500,0.02025137,0.00575824,0.0001511,0
2.285,1500,0.02225137,0.00375824,-0.0038489,0
2.294,1500,0.02025137,0.00175824,0.0001511,0
2.304,1500,0.02225137,0.00475824,0.0021511,0
2.315,1500,0.01825137,0.00675824,-0.0008489,0
2.325,1500,0.02025137,0.00475824,-0.0008489,0
2.335,1500,0.02325137,0.00275824,0.0011511,0
2.345,1500,0.02025137,0.00375824,0.0031511,0
2.355,1500,0.01725137,0.00575824,0.0031511,0
2.365,1500,0.02525137,0.00675824,0.0001511,0
2.375,1500,0.02125137,0.00475824,-0.0008489,0
2.385,1500,0.01925137,0.00575824,0.0011511,0
2.395,1500,0.01925137,0.00775824,-0.0008489,0
2.405,1500,0.02325137,0.00575824,-0.0008489,0
2.415,1500,0.02225137,0.00575824,-0.0018489,0
2.425,1500,0.01825137,0.00675824,-0.0028489,0
2.435,1500,0.02225137,0.00375824,0.0011511,0
2.445,1500,0.01925137,0.00375824,0.0001511,0
2.455,1500,0.02325137,0.00275824,0.0011511,0
2.465,1500,0.02125137,0.00475824,-0.0008489,0
2.474,1500,0.01825137,0.00375824,0.0001511,0
2.484,1500,0.01925137,0.00475824,0.0021511,0
2.495,1500,0.02225137,0.00375824,0.0041511,0
2.505,1500,0.02125137,0.00475824,0.0011511,0
2.515,1500,0.02025137,0.00575824,0.0001511,0
2.525,1500,0.01825137,0.00275824,0.0011511,0
2.535,1500,0.02225137,0.00475824,0.0001511,0
2.545,1500,0.02125137,0.00475824,-0.0008489,0
2.555,1500,0.02025137,0.00275824,0.0011511,0
2.565,1500,0.02225137,0.00775824,-0.0008489,0
2.575,1500,0.01825137,0.00375824,0.0001511,0
2.584,1500,0.02225137,0.00275824,0.0011511,0
2.595,1500,0.02225137,0.00475824,0.0001511,0
2.605,1500,0.02125137,0.00875824,0.0001511,0
2.615,1500,0.02025137,0.00475824,-0.0008489,0
2.625,1500,0.01925137,0.00575824,0.0011511,0
2.635,1500,0.02125137,0.00575824,0.0011511,0
2.645,1500,0.01925137,0.00275824,0.0001511,0
2.655,1500,0.01725137,0.00675824,0.0021511,0
2.665,1500,0.02325137,0.00575824,-0.0008489,0
2.675,1500,0.02025137,0.00275824,0.0001511,0
2.684,1500,0.01925137,0.00675824,-0.0008489,0
2.695,1500,0.02025137,0.00475824,0.0011511,0
2.705,1500,0.02225137,0.00475824,0.0021511,0
2.715,1500,0.02125137,0.00475824,-0.0008489,0
2.725,1500,0.02025137,0.00375824,-0.0018489,0
2.735,1500,0.02325137,0.00875824,-0.0018489,0
2.745,1500,0.02125137,0.00375824,-0.0008489,0
2.755,1500,0.02325137,0.00575824,-0.0008489,0
2.765,1500,0.01925137,0.00775824,-0.0038489,0
2.775,1500,0.01925137,0.00275824,0.0011511,0
2.785,1500,0.01925137,0.00275824,0.0031511,0
2.795,1500,0.02025137,0.00475824,0.0021511,0
2.805,1500,0.02325137,0.00575824,-0.0018489,0
2.815,1500,0.02125137,0.00175824,0.0021511,0
2.825,1500,0.01925137,0.00575824,0.0011511,0
2.835,1500,0.02025137,0.00875824,-0.0008489,0
2.845,1500,0.01825137,0.00575824,0.0011511,0
2.855,1500,0.02025137,0.00075824,0.0021511,0
2.865,1500,0.02125137,0.00475824,0.0021511,0
2.875,1500,0.02025137,0.00775824,-0.0018489,0
2.885,1500,0.02125137,0.00375824,0.0011511,0
2.894,1500,0.01925137,0.00675824,0.0011511,0
2.906,1500,0.02425137,0.00475824,0.0011511,0
2.915,1500,0.02025137,0.00375824,-0.0018489,0
2.925,1500,0.02025137,0.00475824,-0.0018489,0
2.935,1500,0.02325137,0.00475824,0.0001511,0
2.945,1500,0.02025137,0.00575824,0.0011511,0
2.955,1500,0.02125137,0.00575824,0.0001511,0
2.966,1500,0.01825137,0.00675824,-0.0018489,0
2.975,1500,0.02425137,0.00375824,0.0031511,0
2.985,1500,0.02025137,0.00575824,-0.0018489,0
2.994,1500,0.01725137,0.00675824,-0.0018489,0
3.005,1500,0.02125137,0.00475824,0.0011511,0
3.015,1500,0.02225137,0.00175824,0.0031511,0
3.025,1500,0.02025137,0.00375824,0.0021511,0
3.035,1500,0.02125137,0.00975824,-0.0018489,0
3.044,1500,0.02225137,0.00275824,0.0001511,0
3.055,1500,0.02325137,0.00475824,0.0021511,0
3.065,1500,0.02025137,0.00575824,-0.0008489,0
3.075,1500,0.01925137,0.00675824,-0.0018489,0
3.085,1500,0.02025137,0.00375824,0.0031511,0
3.096,1500,0.02025137,0.00075824,0.0011511,0
3.106,1500,0.02025137,0.00775824,-0.0028489,0
3.115,1500,0.02025137,0.00475824,0.0021511,0
3.125,1500,0.01925137,0.00275824,0.0031511,0
3.135,1500,0.02125137,0.00575824,0.0011511,0
3.145,1500,0.02025137,0.00575824,-0.0028489,0
3.155,1500,0.01925137,0.00675824,0.0011511,0
3.165,1500,0.02125137,0.00575824,0.0041511,0
3.175,1500,0.02025137,0.00375824,0.0001511,0
3.185,1500,0.01725137,0.00575824,-0.0028489,0
3.195,1500,0.01925137,0.00475824,-0.0008489,0
3.206,1500,0.02425137,0.00375824,0.0031511,0
3.216,1500,0.02025137,0.00175824,0.0011511,0
3.225,1500,0.01625137,0.00675824,-0.0008489,0
3.235,1500,0.01825137,0.00475824,-0.0028489,0
3.245,1500,0.02225137,0.00375824,0.0011511,0
3.255,1500,0.01925137,0.00375824,0.0041511,0
3.265,1500,0.02025137,0.00675824,-0.0018489,0
3.275,1500,0.02125137,0.00775824,-0.0018489,0
3.285,1500,0.02325137,-0.00024176,0.0001511,0
3.295,1500,0.01925137,0.00475824,0.0041511,0
3.306,1500,0.02125137,0.01075824,-0.0008489,0
3.316,1500,0.02025137,0.00575824,0.0001511,0
3.325,1500,0.02225137,0.00375824,0.0021511,0
3.335,1500,0.02125137,0.00675824,0.0021511,0
3.345,1500,0.01925137,0.00675824,-0.0008489,0
3.355,1500,0.01925137,0.00375824,0.0021511,0
3.364,1500,0.02225137,0.00375824,0.0011511,0
3.375,1500,0.02125137,0.00775824,-0.0028489,0
3.385,1500,0.01825137,0.00575824,-0.0008489,0
3.395,1500,0.02025137,0.00275824,0.0021511,0
3.405,1500,0.02025137,0.00475824,0.0021511,0
3.415,1500,0.02025137,0.00775824,-0.0008489,0
3.425,1500,0.01725137,0.00675824,-0.0028489,0
3.435,1500,0.02325137,0.00575824,0.0031511,0
3.445,1500,0.02525137,0.00175824,-0.0008489,0
3.456,1500,0.02125137,0.00275824,0.0001511,0
3.466,1500,0.02025137,0.00575824,0.0001511,0
3.476,1500,0.02225137,0.00675824,0.0001511,0
3.485,1500,0.01925137,0.00375824,0.0001511,0
3.495,1500,0.02225137,0.00775824,0.0001511,0
3.505,1500,0.02225137,0.00675824,0.0001511,0
3.515,1500,0.02325137,0.00175824,0.0041511,0
3.525,1500,0.01925137,0.00375824,0.0041511,0
3.535,1500,0.01925137,0.00575824,-0.0008489,0
3.545,1500,0.02125137,0.00375824,-0.0008489,0
3.555,1500,0.01925137,0.00275824,0.0011511,0
3.565,1500,0.02025137,0.00675824,0.0001511,0
3.575,1500,0.04225137,0.02875824,0.0001511,0
3.586,1500,0.02525137,0.01475824,0.0371511,0
3.596,1500,0.02225137,0.04675824,-0.0188489,0
3.605,1500,0.07825137,0.01275824,-0.0578489,0
3.615,1500,0.02325137,0.02275824,0.0071511,0
3.625,1500,0.03725137,0.00175824,0.0661511,0
3.635,1500,0.05225137,-0.05524176,0.0831511,0
3.645,1500,0.03925137,0.02975824,-0.0008489,0
3.655,1500,-0.00474863,0.07075824,-0.0578489,0
3.665,1500,0.01325137,-0.00824176,-0.0168489,0
3.675,1500,0.01425137,-0.04624176,0.0391511,0
3.685,1500,0.01825137,0.00175824,0.0211511,0
3.695,1500,0.02525137,0.03875824,-0.0118489,0
3.705,1500,0.04025137,0.02075824,-0.0178489,0
3.715,1500,-0.00774863,0.01075824,-0.0008489,0
3.726,1500,-0.00474863,-0.01024176,0.0101511,0
3.736,1500,0.00925137,-0.01224176,-0.0008489,0
3.746,1500,0.02525137,0.01975824,-0.0118489,0
3.755,1500,0.03825137,0.02675824,-0.0098489,0
3.765,1500,0.04025137,0.00475824,0.0091511,0
3.775,1500,0.01625137,-0.00524176,0.0131511,0
3.785,1500,0.00025137,-0.00024176,0.0041511,0
3.795,1500,0.01625137,-0.01224176,-0.0018489,0
3.805,1500,0.02525137,0.01275824,-0.0108489,0
3.816,1500,0.03125137,0.01575824,-0.0048489,0
3.825,1500,0.02725137,0.00275824,0.0081511,0
3.835,1500,0.01325137,-0.00024176,0.0061511,0
3.845,1500,-0.00274863,-0.00124176,-0.0098489,0
3.855,1500,0.00825137,0.00575824,-0.0158489,0
3.865,1500,0.01825137,0.01375824,-0.0048489,0
3.875,1500,0.03225137,0.00875824,0.0081511,0
3.886,1500,0.03925137,-0.00224176,0.0101511,0
3.895,1500,0.02325137,0.00075824,0.0021511,0
3.905,1500,0.00625137,0.00375824,-0.0088489,0
3.915,1500,0.01625137,0.00175824,-0.0028489,0
3.925,1500,0.02225137,0.00475824,0.0071511,0
3.936,1500,0.02425137,0.00375824,0.0161511,0
3.946,1500,0.02225137,0.00575824,0.0001511,0
3.956,1500,0.01925137,0.01075824,-0.0148489,0
3.965,1500,0.01125137,0.00075824,-0.0098489,0
3.976,1500,0.01425137,0.00075824,0.0001511,0
3.985,1500,0.02425137,0.00375824,0.0101511,0
3.995,1500,0.02025137,0.01575824,-0.0008489,0
4.005,1500,0.02625137,0.01175824,0.0031511,0
4.015,1500,0.02325137,-0.00224176,0.0051511,0
4.025,1500,0.01325137,-0.00224176,0.0051511,0.005350207771899
4.035,1500,0.01425137,0.00175824,0.0011511,0.005350207771899
4.045,1500,0.02225137,0.00875824,-0.0058489,0.005350207771899
4.055,1500,0.02025137,0.01375824,-0.0048489,0.005350207771899
4.065,1500,0.01325137,0.00075824,0.0061511,0.005350207771899
4.075,1500,0.01425137,-0.00224176,0.0031511,0.005350207771899
4.085,1500,0.01125137,0.00675824,-0.0118489,0.005350207771899
4.096,1500,0.02225137,0.00875824,-0.0098489,0.005350207771899
4.106,1500,0.02025137,0.02375824,-0.0058489,0.005350207771899
4.116,1500,0.05725137,0.07275824,-0.0098489,0.005350207771899
4.126,1500,0.12925137,0.18075824,-0.0488489,0.005350207771899
4.136,1500,0.12725137,0.24575824,-0.0578489,0.005350207771899
4.145,1500,0.18725137,0.27275824,-0.0438489,0.005350207771899
4.155,1500,0.29825137,0.31975824,-0.0128489,0.005350207771899
4.166,1500,0.24525137,0.38075824,-0.0298489,0.005350207771899
4.175,1500,0.34925137,0.48475824,-0.0738489,0.005350207771899
4.186,1500,0.31625137,0.42875824,-0.0608489,0.005350207771899
4.196,1500,0.45525137,0.38775824,0.0451511,0.005350207771899
4.206,1500,0.19525137,0.30675824,0.0041511,0.005350207771899
4.216,1500,0.12325137,0.40375824,-0.1158489,0.005350207771899
4.226,1500,0.15825137,0.26375824,-0.0038489,0.005350207771899
4.235,1500,0.05225137,0.26175824,-0.0948489,0.005350207771899
4.245,1500,0.12925137,0.18075824,-0.1208489,0.005350207771899
4.255,1500,0.07325137,0.13875824,0.0041511,0.005350207771899
4.265,1500,-0.02174863,0.02775824,0.0361511,0.005350207771899
4.275,1500,-0.04074863,0.05575824,-0.1128489,0.005350207771899
4.285,1500,0.12125137,0.14275824,-0.1328489,0.005350207771899
4.296,1500,-0.04974863,-0.07324176,-0.0178489,0.005350207771899
4.306,1500,-0.14774863,-0.13824176,0.0391511,0.005350207771899
4.316,1500,-0.04874863,-0.12524176,0.0451511,0.005350207771899
4.326,1500,-0.19574863,-0.20224176,0.0461511,0.005350207771899
4.335,1500,-0.31574863,-0.24424176,-0.0318489,0.005350207771899
4.345,1500,-0.09974863,-0.33024176,0.0361511,0.005350207771899
4.355,1500,-0.31074863,-0.47024176,-0.1008489,0.005350207771899
4.365,1500,-0.25274863,-0.49324176,-0.1028489,0.005350207771899
4.376,1500,-0.42074863,-0.53924176,-0.0968489,0.005350207771899
4.386,1500,-0.06974863,-0.38824176,0.0161511,0.005350207771899
4.395,1500,-0.22074863,-0.32124176,-0.0148489,0.005350207771899
4.405,1500,-0.12774863,-0.25724176,0.0261511,0.005350207771899
4.416,1500,-0.01174863,-0.22524176,0.0641511,0.005350207771899
4.426,1500,-0.09374863,-0.26124176,0.0311511,0.005350207771899
4.436,1500,-0.06474863,-0.15524176,0.0291511,0.005350207771899
4.446,1500,-0.04074863,-0.09224176,-0.0018489,0.005350207771899
4.456,1500,0.01225137,-0.05224176,0.0061511,0.005350207771899
4.466,1500,0.01325137,-0.02324176,0.0271511,0.005350207771899
4.476,1500,0.01725137,0.00475824,0.0231511,0.005350207771899
4.485,1500,0.03625137,0.04875824,-0.0038489,0.005350207771899
4.495,1500,0.06125137,0.10575824,-0.0348489,0.005350207771899
4.505,1500,0.06225137,0.13275824,-0.0318489,0.005350207771899
4.515,1500,0.17925137,0.19675824,-0.0148489,0.005350207771899
4.525,1500,0.22025137,0.27275824,-0.0188489,0.005350207771899
4.536,1500,0.21525137,0.30575824,-0.0018489,0.005350207771899
4.546,1500,0.23425137,0.34675824,-0.0168489,230.131031541571
4.556,1500,0.16725137,0.31575824,-0.0378489,230.131031541571
4.566,1500,0.28425137,0.36375824,0.0031511,230.131031541571
4.576,1500,0.08525137,0.27775824,-0.0558489,230.131031541571
4.586,1500,0.18625137,0.27575824,0.0481511,230.131031541571
4.595,1500,0.09725137,0.14875824,-0.0798489,230.131031541571
4.605,1500,-0.02674863,0.10475824,-0.1298489,230.131031541571
4.615,1500,-0.12774863,0.15475824,-0.0148489,230.131031541571
4.626,1500,-0.13474863,0.09775824,0.0431511,230.131031541571
4.636,1500,-0.04274863,-0.06224176,-0.0768489,230.131031541571
4.646,1500,0.08825137,0.06575824,0.1161511,230.131031541571
4.656,1500,0.08425137,0.22575824,0.1611511,230.131031541571
4.666,1500,-0.17374863,-0.08324176,0.0491511,230.131031541571
4.676,1500,-0.02774863,-0.11124176,-0.1358489,230.131031541571
4.686,1500,-0.06574863,0.05975824,-0.1098489,230.131031541571
4.695,1500,-0.28374863,0.01375824,-0.0318489,230.131031541571
4.705,1500,0.09325137,0.04875824,0.1521511,230.131031541571
4.715,1500,0.00025137,-0.03524176,-0.0908489,230.131031541571
4.726,1500,-0.01374863,0.16575824,0.2291511,230.131031541571
4.736,1500,-0.15474863,-0.07824176,-0.2128489,230.131031541571
4.746,1500,-0.01574863,-0.06924176,0.0191511,230.131031541571
4.756,1500,-0.11974863,-0.03824176,-0.1608489,230.131031541571
4.766,1500,-0.02674863,0.11175824,0.1121511,230.131031541571
4.776,1500,-0.04274863,-0.14424176,0.0231511,230.131031541571
4.786,1500,0.23025137,-0.09124176,0.0441511,230.131031541571
4.795,1500,-0.45274863,-0.19024176,-0.0548489,230.131031541571
4.805,1500,-0.43374863,-0.32924176,-0.1348489,230.131031541571
4.816,1500,-0.11074863,-0.37124176,0.1161511,230.131031541571
4.826,1500,-0.17174863,-0.36524176,-0.0358489,230.131031541571
4.836,1500,-0.11874863,-0.20924176,0.0401511,230.131031541571
4.846,1500,-0.21074863,-0.27324176,-0.0348489,230.131031541571
4.856,1500,-0.09774863,-0.40924176,0.0351511,230.131031541571
4.866,1500,-0.15874863,-0.45224176,0.0441511,230.131031541571
4.876,1500,-0.12274863,-0.30524176,0.0121511,230.131031541571
4.886,1500,-0.05174863,-0.18524176,-0.0138489,230.131031541571
4.896,1500,-0.05674863,-0.14424176,0.0131511,230.131031541571
4.905,1500,0.00525137,-0.10324176,0.0171511,230.131031541571
4.916,1500,-0.01374863,-0.07724176,0.0141511,230.131031541571
4.925,1500,-0.06174863,-0.10724176,0.0101511,230.131031541571
4.936,1500,0.00125137,-0.05424176,-0.0128489,230.131031541571
4.946,1500,0.03225137,-0.00924176,-0.0038489,230.131031541571
4.956,1500,0.06625137,0.07175824,0.0031511,230.131031541571
4.966,1500,0.09325137,0.11875824,0.0011511,230.131031541571
4.976,1500,0.10025137,0.16275824,-0.0068489,230.131031541571
4.986,1500,0.13725137,0.21075824,-0.0068489,230.131031541571
4.995,1500,0.15225137,0.24175824,-0.0068489,230.131031541571
5.005,1500,0.18525137,0.26975824,-0.0148489,230.131031541571
5.015,1500,0.17625137,0.28775824,-0.0168489,230.131031541571
5.025,1500,0.21525137,0.27275824,-0.0748489,230.131031541571
5.035,1500,0.13025137,0.25375824,-0.0498489,230.131031541571
5.046,1500,0.24325137,0.26775824,-0.0128489,230.131031541571
5.056,1500,-0.00974863,0.20675824,-0.0778489,245.907557763337
5.066,1500,0.01425137,0.18475824,-0.0028489,245.907557763337
5.076,1500,0.05725137,0.09375824,-0.0918489,245.907557763337
5.086,1500,0.04625137,0.04875824,-0.0138489,245.907557763337
5.096,1500,0.12925137,0.04275824,0.0951511,245.907557763337
5.106,1500,-0.05374863,0.01475824,-0.0128489,245.907557763337
5.116,1500,-0.06874863,0.01375824,-0.0818489,245.907557763337
5.126,1500,0.16425137,0.09875824,0.0121511,245.907557763337
5.136,1500,0.05325137,0.07975824,0.0161511,245.907557763337
5.146,1500,0.08325137,0.01475824,0.0451511,245.907557763337
5.156,1500,-0.06774863,-0.01424176,-0.0108489,245.907557763337
5.166,1500,-0.00774863,-0.04724176,-0.0038489,245.907557763337
5.176,1500,0.05525137,-0.00624176,0.0421511,245.907557763337
5.186,1500,0.04525137,0.05675824,0.0041511,245.907557763337
5.195,1500,-0.04574863,0.07875824,0.0171511,245.907557763337
5.205,1500,0.08025137,0.08575824,0.0741511,245.907557763337
5.216,1500,-0.08674863,0.01675824,0.0751511,245.907557763337
5.226,1500,-0.13274863,-0.10724176,0.0071511,245.907557763337
5.236,1500,-0.03974863,-0.11524176,0.0401511,245.907557763337
5.246,1500,-0.01474863,-0.01424176,-0.0408489,245.907557763337
5.256,1500,0.02925137,0.04575824,-0.0218489,245.907557763337
5.266,1500,0.02025137,0.01075824,-0.0508489,245.907557763337
5.276,1500,-0.12574863,-0.07724176,-0.0168489,245.907557763337
5.286,1500,-0.12874863,-0.27824176,-0.0578489,245.907557763337
5.296,1500,-0.05974863,-0.34824176,0.0071511,245.907557763337
5.305,1500,-0.09474863,-0.37024176,0.0171511,245.907557763337
5.315,1500,-0.04174863,-0.24624176,0.0311511,245.907557763337
5.325,1500,-0.08874863,-0.22724176,0.0401511,245.907557763337
5.336,1500,-0.18974863,-0.25824176,-0.0078489,245.907557763337
5.345,1500,-0.15674863,-0.35124176,0.0621511,245.907557763337
5.356,1500,-0.08574863,-0.32324176,0.0601511,245.907557763337
5.366,1500,-0.05074863,-0.24224176,0.0041511,245.907557763337
5.375,1500,-0.02874863,-0.16424176,0.0271511,245.907557763337
5.386,1500,-0.00574863,-0.09924176,-0.0048489,245.907557763337
5.396,1500,-0.00774863,-0.07024176,0.0001511,245.907557763337
5.406,1500,0.00525137,-0.03424176,0.0171511,245.907557763337
5.416,1500,0.02225137,-0.00224176,0.0181511,245.907557763337
5.426,1500,0.03625137,0.07075824,-0.0088489,245.907557763337
5.436,1500,0.04725137,0.10975824,-0.0078489,245.907557763337
5.446,1500,0.17825137,0.17675824,0.0171511,245.907557763337
5.456,1500,0.12425137,0.20775824,-0.0198489,245.907557763337
5.466,1500,0.17625137,0.26475824,-0.0048489,245.907557763337
5.476,1500,0.15125137,0.27275824,0.0041511,245.907557763337
5.485,1500,0.23425137,0.31275824,0.0021511,245.907557763337
5.495,1500,0.15925137,0.28475824,0.0001511,245.907557763337
5.506,1500,0.17025137,0.20075824,-0.0358489,245.907557763337
5.516,1500,0.25725137,0.26375824,-0.0238489,245.907557763337
5.526,1500,0.03425137,0.14675824,-0.0438489,245.907557763337
5.536,1500,0.22325137,0.18775824,0.0201511,245.907557763337
5.546,1500,-0.01074863,0.15675824,0.0491511,245.907557763337
5.556,1500,0.11025137,0.11775824,0.0391511,245.907557763337
5.566,1500,0.01325137,0.05275824,0.0741511,245.907557763337
5.576,1500,0.20425137,0.03675824,0.0481511,233.709235739108
5.586,1500,0.02725137,-0.05324176,-0.0198489,233.709235739108
